Num_Theatres_Widest,Num_Theatres_Opening,Franchise_Raw,Google_Trends,sentiment,metacritics,director_nom,director_win,numNominatedActors,numWinningActors,totNumNom,totNumWins,Adjusted Budget,Adjusted Worldwide,Adjusted Domestic,runtime,male_18_29_ratings,male_30_44_ratings,male_45_plus_ratings,female_18_29_ratings,female_30_44_ratings,female_45_plus_ratings,Adventure,Action,Animation,Family,Science Fiction,Comedy,Drama,Romance,Horror,Mystery,Documentary,Music,Thriller,Crime,War,total_language,total_countries,PG-13,PG,R,G,NC-17,NR,Mon,Tue,Wed,Thurs,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2799,2766,0,3,-0.5994,32,0,0,0,0,0,0,10.26097272,54.28054567,3.347194962,97,5.3,5.1,5.2,5.6,5.4,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3014,3002,1,1,-0.6705,52,0,0,0,0,0,0,10.26097272,115.9489917,3.980845044,97,6.2,5.9,5.9,6.2,6.2,6.2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
739,739,0,0,0,58,0,0,2,1,3,1,10.26097272,11.08185053,1.748529147,107,7.1,6.9,7,7.1,7,7.2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
713,762,0,0,-0.3818,77,0,0,1,0,2,0,10.26097272,17.7514828,2.053910796,97,6.5,6.3,6.2,6.2,6.2,6.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67,2,0,2,0.8126,70,0,0,0,0,0,0,10.5648855,0.562580153,-0.909349231,91,6.6,6.7,6.8,7,7.1,7.2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2195,2195,0,0,-0.9054,72,0,0,0,0,0,0,10.5648855,24.95954198,3.211951141,112,7.2,7.3,7.7,7.5,7.6,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,6,0,0,-0.128,36,0,0,0,0,0,0,10.5648855,0.188847328,-2.627797298,107,6.8,6.4,6.3,7,6.5,6.7,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1602,691,0,1,0.5859,80,0,0,4,1,4,1,10.5648855,132.721374,4.370770776,102,7.9,7.8,7.6,8,8.1,7.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1408,1307,0,2,0.6808,62,0,0,1,1,5,2,10.5875153,31.02141983,2.731239061,105,7,6.8,6.9,7.2,7,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
960,852,0,6,0.5267,76,0,0,2,2,2,2,10.6396064,34.68511685,3.134691712,130,7.6,7.3,7.4,7.3,7.1,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
